sample,GPSC,merge_history
15608_5#34,6,
22335_8#46,6,
11860_7#29,6,
6569_5#5,6,
24820_2#19,6,
13091_6#17,6,
15608_3#36,6,
15682_6#88,6,
6187_5#2,6,
14520_8#21,6,
11860_8#56,6,
12291_3#15,6,
20925_3#60,6,
11822_1#73,6,
19536_2#79,6,
22114_6#59,6,
21127_1#172,6,
11822_1#5,6,
12291_2#68,6,
11511_8#70,6,
15682_5#78,6,
12291_3#4,6,
22841_4#24,6,
15682_5#70,6,
14566_6#30,6,
11860_7#57,6,
22841_3#186,6,
6246_2#9,6,
11822_8#30,6,
14723_6#92,6,
6551_7#1,6,
6246_4#18,6,
10868_6#23,6,
12290_2#9,6,
24775_1#192,6,
12291_4#6,6,
13091_6#33,6,
15608_5#82,6,
21127_1#114,6,
10868_5#19,6,
11860_8#19,6,
21127_2#122,6,
6187_4#7,6,
6246_3#7,6,
12274_5#48,6,
6551_7#2,6,
11657_1#91,6,
15682_3#39,6,
19084_8#23,6,
21127_1#122,6,
23164_8#117,6,
6187_7#22,6,
23733_1#98,6,
11861_5#20,6,
21127_1#21,6,
22667_8#61,6,
24861_1#309,6,
28042_2#123,6,
11679_1#72,6,
11893_1#40,6,
15608_5#25,6,
15608_4#7,6,
17794_8#135,6,
11861_5#52,6,
13224_7#56,6,
17966_5#171,6,
6999_2#9,6,
6999_6#21,6,
22841_3#184,6,
14673_1#94,6,
21127_2#96,6,
19084_8#160,6,
6569_4#20,6,
15682_2#78,6,
24820_2#214,6,
15682_2#52,6,
20427_5#2,6,
23733_1#91,6,
22667_7#168,6,
15682_1#2,6,
21127_2#131,6,
24820_2#244,6,
6664_1#22,6,
11658_1#6,6,
24820_2#197,6,
5789_1#2,6,
24820_2#255,6,
6187_6#2,6,
7553_6#34,6,
15682_1#29,6,
22841_3#85,6,
6246_3#12,6,
15682_1#38,6,
16043_2#36,6,
10050_2#64,6,
24820_2#270,6,
10050_2#55,6,
13091_3#52,6,
13091_2#37,6,
11511_8#64,6,
14723_6#78,6,
6551_7#3,6,
5749_6#7,6,
6569_6#20,6,
23584_8#154,6,
12291_1#57,6,
11511_8#92,6,
15608_2#49,6,
6569_4#14,6,
12291_3#67,6,
21242_6#34,6,
9950_2#48,6,
13091_3#18,6,
15940_2#38,6,
13154_2#59,6,
5901_3#11,6,
9950_2#74,6,
14673_2#43,6,
12291_1#2,6,
6569_5#7,6,
11822_8#80,6,
24775_1#119,6,
24861_1#107,6,
6678_3#19,6,
10208_2#81,6,
21127_2#49,6,
13091_6#49,6,
5901_3#9,6,
6246_3#5,6,
11826_1#46,6,
19084_7#82,6,
9950_2#83,6,
14672_3#39,6,
16453_3#74,6,
15873_7#80,6,
6570_3#4,6,
23430_3#47,6,
21127_1#104,6,
15874_8#34,6,
5901_5#4,6,
6187_5#13,6,
6569_6#9,6,
11657_8#53,6,
12291_1#24,6,
6649_1#15,6,
22841_3#169,6,
22841_3#35,6,
17175_7#24,6,
11657_8#52,6,
11826_1#42,6,
11860_8#17,6,
6187_5#3,6,
6569_6#10,6,
15682_7#30,6,
5789_1#4,6,
6631_1#19,6,
14723_6#55,6,
13682_1#14,6,
15608_5#78,6,
9950_3#35,6,
5749_6#5,6,
6187_7#18,6,
6730_3#16,6,
24820_2#173,6,
10071_4#79,6,
11657_8#51,6,
13224_7#54,6,
21999_7#150,6,
22841_1#127,6,
21127_2#115,6,
9950_3#69,6,
15940_1#78,6,
21127_1#59,6,
15191_7#26,7,
16404_7#61,7,
14723_6#83,7,
15940_7#56,7,
15191_8#32,7,
11657_2#45,7,
14913_6#11,7,
17150_6#49,7,
10208_2#68,7,
11822_1#72,7,
11826_3#84,7,
24820_2#128,7,
13091_4#20,7,
15191_7#5,7,
6512_5#18,7,
12299_2#76,7,
11861_1#24,7,
14566_8#10,7,
15940_2#82,7,
24861_1#322,7,
14936_4#19,7,
15608_5#42,7,
15531_6#94,7,
12274_5#59,7,
11822_1#23,7,
22984_8#39,7,
15940_2#39,7,
15874_8#4,7,
12082_1#46,7,
15682_2#48,7,
15873_6#1,7,
15940_7#4,7,
22695_3#166,7,
11826_3#87,7,
7622_3#82,7,
11826_4#15,7,
19084_7#16,7,
15608_2#84,7,
16399_8#32,7,
21946_6#25,7,
11861_5#16,7,
9221_3#12,7,
13415_4#24,7,
6470_5#17,7,
6930_8#16,7,
19084_7#119,7,
7622_4#35,7,
21053_8#187,7,
11860_6#75,7,
13091_3#76,7,
15873_7#5,7,
11860_5#95,7,
12673_6#44,7,
16399_8#52,7,
14520_8#67,7,
15940_4#15,7,
16453_3#69,7,
22695_3#277,7,
6593_2#23,7,
21903_8#336,7,
12299_2#41,7,
12673_6#47,7,
6472_7#14,7,
14520_7#29,7,
14566_8#44,7,
11861_2#32,7,
15608_2#71,7,
22695_3#99,7,
7622_5#88,7,
11860_6#62,7,
14672_3#40,7,
7622_5#72,7,
13091_4#47,7,
15608_3#84,7,
15873_7#24,7,
10050_2#13,7,
6486_6#13,7,
19646_1#51,7,
22841_1#135,7,
21903_8#311,7,
22695_3#299,7,
23495_7#93,7,
11511_8#16,7,
6999_7#10,7,
6570_1#2,7,
13682_1#50,7,
11826_3#58,7,
14673_2#67,7,
23495_7#70,7,
13353_7#49,7,
10868_6#85,7,
22841_3#102,7,
20427_5#37,7,
15191_6#70,7,
6470_5#3,7,
13414_3#4,7,
6952_4#3,7,
15940_4#4,7,
10208_2#54,7,
10208_2#82,7,
21053_8#167,7,
5310_1#12,7,
15191_6#25,7,
22695_3#195,7,
15995_2#59,7,
12299_2#61,7,
15940_7#16,7,
12837_4#38,7,
15940_6#25,7,
11893_8#5,7,
6472_6#10,7,
14672_3#38,7,
12838_1#83,7,
22709_8#358,7,
15873_4#33,7,
15940_3#4,7,
15873_2#32,7,
15874_8#65,7,
17428_8#109,7,
16399_8#83,7,
15873_5#58,7,
13681_1#12,7,
22695_3#15,7,
11860_4#37,7,
14672_3#69,7,
9221_5#81,7,
19183_3#11,7,
24820_2#349,7,
6486_7#6,7,
14566_8#52,7,
23495_7#72,7,
12378_4#22,7,
11657_1#78,7,
23495_7#55,7,
22695_3#271,7,
21946_6#298,7,
13681_1#79,7,
12378_4#21,7,
11893_1#80,7,
19536_2#26,7,
12274_5#40,7,
14673_3#24,7,
14672_3#82,7,
11860_1#16,7,
11860_8#95,7,
7001_2#22,7,
11860_5#53,7,
15531_2#57,7,
19084_7#117,7,
13415_1#79,7,
9953_7#6,7,
22841_3#21,7,
22695_3#98,7,
21127_2#163,7,
21903_8#359,7,
11826_3#66,7,
21946_6#165,7,
11657_4#72,7,
14566_8#32,7,
12274_5#31,7,
15873_8#86,7,
11860_6#12,7,
15940_6#24,7,
15682_8#66,7,
6486_8#5,7,
12837_3#75,7,
21946_6#12,7,
15608_3#69,7,
21946_6#145,7,
22695_3#134,7,
23584_8#62,7,
13091_1#2,7,
16404_8#10,7,
13091_3#83,7,
15191_7#29,7,
21053_8#156,7,
19787_6#35,7,
22276_1#165,7,
6512_6#14,7,
7622_5#51,7,
12291_1#26,7,
7553_4#29,7,
11826_3#72,7,
11861_1#58,7,
14566_8#34,7,
22695_3#210,7,
13091_4#46,7,
6512_4#5,7,
21903_6#182,7,
6486_8#2,7,
14672_3#35,7,
15682_8#44,7,
15608_3#62,7,
9953_7#41,7,
22695_3#19,7,
19787_5#60,7,
13415_4#51,7,
14520_8#63,7,
15191_6#62,7,
11860_5#52,7,
4882_8#7,7,
15191_6#48,7,
13224_7#12,7,
6999_5#6,7,
21903_8#227,7,
11861_2#58,7,
6472_7#24,7,
13091_3#22,7,
13682_1#34,7,
15874_8#77,7,
23495_7#73,7,
15682_2#25,7,
23495_7#60,7,
22841_2#181,7,
13682_1#62,7,
22984_8#63,7,
6486_8#10,7,
11861_5#89,7,
12274_6#17,7,
12274_5#83,7,
6486_5#19,7,
10868_6#93,7,
14723_6#61,7,
15682_2#71,7,
11826_4#50,7,
20402_4#160,7,
14723_6#63,7,
11826_3#69,7,
21903_8#103,7,
15940_3#56,7,
12274_6#36,7,
11860_1#88,7,
7444_8#41,7,
14937_1#11,7,
19536_2#10,7,
15873_5#40,7,
9262_3#70,7,
22984_8#69,7,
11826_1#55,7,
11860_5#26,7,
11861_4#36,7,
17150_5#38,7,
15682_6#75,7,
17150_5#44,7,
15940_6#27,7,
14566_8#36,7,
7622_4#13,7,
15940_1#74,7,
21999_8#33,7,
9953_7#77,7,
23495_7#51,7,
22709_8#287,7,
13091_3#56,7,
15191_7#16,7,
22695_3#240,7,
7553_4#3,7,
23495_7#59,7,
6593_2#21,7,
15940_7#53,7,
11861_4#21,7,
11826_3#51,7,
21903_8#334,7,
15682_5#62,7,
22695_3#284,7,
19341_2#176,7,
11861_2#85,7,
11826_3#93,7,
15940_6#45,7,
9950_3#51,7,
8016_3#93,7,
15874_8#78,7,
10868_5#24,7,
12378_4#18,7,
10071_4#36,7,
15191_5#52,7,
15191_8#51,7,
23584_8#101,7,
6470_3#5,7,
22667_8#74,7,
15940_4#80,7,
21903_8#104,7,
18787_3#33,7,
12274_6#51,7,
21946_6#329,7,
15873_5#43,7,
12299_2#45,7,
15874_8#49,7,
11860_1#55,7,
21946_6#142,7,
21999_8#117,7,
21903_8#107,7,
15682_5#71,7,
13710_1#18,7,
6470_5#4,7,
11860_5#4,7,
15940_7#12,7,
18787_3#30,7,
13415_1#81,7,
21946_6#352,7,
16404_8#84,7,
21946_6#335,7,
13681_1#56,7,
21946_6#17,7,
15940_4#53,7,
15841_2#77,7,
21946_6#130,7,
7622_3#52,7,
12299_1#4,7,
16453_3#44,7,
12378_4#12,7,
11826_3#95,7,
11826_3#55,7,
23495_7#85,7,
9221_4#29,7,
7553_4#22,7,
23584_8#79,7,
22841_3#18,7,
12291_3#82,7,
15940_2#11,7,
11860_7#22,7,
13224_7#57,7,
13091_1#51,7,
6472_8#5,7,
17175_4#26,7,
11826_3#85,7,
10071_4#48,7,
13414_1#82,7,
13682_1#82,7,
10050_2#8,7,
13682_1#92,7,
22841_1#160,7,
11860_8#82,7,
14672_3#8,7,
15682_8#1,7,
14520_8#17,7,
15940_3#7,7,
15682_7#48,7,
15874_8#55,7,
19787_5#45,7,
13091_3#45,7,
22695_3#22,7,
22695_3#326,7,
12299_2#39,7,
24820_2#131,7,
13091_1#58,7,
11861_4#41,7,
11861_3#32,7,
18814_1#9,7,
22841_2#179,7,
15608_2#1,7,
23584_8#83,7,
21127_1#52,7,
15682_8#46,7,
11826_4#9,7,
6470_5#23,7,
6925_1#68,7,
21946_6#99,7,
9221_5#36,7,
21946_6#64,7,
9950_2#12,7,
15940_1#63,7,
23584_8#160,7,
17175_7#71,7,
15191_8#36,7,
11860_7#32,7,
12299_2#83,7,
13682_1#45,7,
15940_2#50,7,
6569_8#1,7,
15608_2#63,7,
11860_6#56,7,
6930_8#13,7,
7001_2#10,7,
19787_6#46,7,
14673_2#58,7,
22695_3#261,7,
19084_8#131,7,
15682_7#21,7,
21053_8#183,7,
15608_4#71,7,
14672_3#21,7,
21903_8#66,7,
11826_3#53,7,
17175_8#28,7,
15191_7#17,7,
9221_5#86,7,
6472_6#17,7,
19341_2#71,7,
21903_8#183,7,
11826_1#72,7,
15873_6#6,7,
11860_4#4,7,
21903_8#301,7,
15873_4#45,7,
11826_3#16,7,
14520_8#71,7,
19787_5#47,7,
22276_1#155,7,
11861_2#40,7,
11861_4#17,7,
21903_8#102,7,
13682_1#56,7,
7553_6#17,7,
22709_8#323,7,
15682_7#14,7,
22695_3#278,7,
6570_1#18,7,
13682_1#76,7,
17428_8#122,7,
11860_5#33,7,
16453_3#65,7,
6486_7#5,7,
23584_8#120,7,
15682_8#29,7,
19536_2#19,7,
6472_7#12,7,
17059_6#83,7,
14566_8#61,7,
22695_3#300,7,
11861_2#34,7,
15191_8#14,7,
19341_2#90,7,
15191_8#7,7,
7622_3#58,7,
21903_8#356,7,
9953_7#17,7,
21053_8#122,7,
13682_1#10,7,
13414_3#30,7,
11860_4#42,7,
13414_6#81,7,
15191_5#65,7,
17794_3#71,7,
15191_5#23,7,
15191_6#24,7,
15191_7#47,7,
15191_5#8,7,
21903_8#300,7,
15874_8#36,7,
21946_6#183,7,
22841_4#164,7,
6570_1#14,7,
22984_8#77,7,
17150_6#66,7,
21999_8#35,7,
14672_3#67,7,
19183_3#18,7,
23495_7#1,7,
15682_2#72,7,
12274_5#85,7,
11657_2#21,7,
6472_6#4,7,
6470_4#4,7,
12274_6#78,7,
11861_5#25,7,
23733_1#105,7,
11893_1#19,7,
22984_8#30,7,
17059_6#86,7,
6486_5#6,7,
13091_3#40,7,
16453_3#13,7,
19787_5#42,7,
15531_4#81,7,
14520_8#6,7,
15608_4#53,7,
15608_3#57,7,
15873_8#44,7,
6569_8#16,7,
21903_8#342,7,
15940_1#52,7,
21127_1#38,7,
15873_8#37,7,
24775_1#170,7,
6470_5#12,7,
17059_7#93,7,
11861_5#72,7,
21903_8#197,7,
15873_7#27,7,
15191_8#12,7,
5192_8#10,7,
6486_6#20,7,
4882_8#9,7,
6999_6#3,7,
21053_8#184,7,
14673_3#65,7,
21903_8#83,7,
11860_4#64,7,
21903_8#238,7,
9950_2#75,7,
15608_3#60,7,
4882_8#5,7,
6472_6#16,7,
14723_6#60,7,
11860_5#32,7,
9950_3#81,7,
18814_1#66,7,
14723_6#84,7,
15940_4#11,7,
15940_7#19,7,
15608_2#51,7,
15682_8#45,7,
21903_6#170,7,
14723_6#82,7,
11860_7#87,7,
5242_3#7,7,
9221_4#13,7,
21903_8#272,7,
13682_1#12,7,
11826_4#2,7,
15682_7#24,7,
11861_5#32,7,
13224_7#58,7,
13091_1#49,7,
6472_5#12,7,
22695_3#186,7,
15608_4#72,7,
7622_3#83,7,
15873_6#74,7,
15940_5#9,7,
12837_4#71,7,
22841_3#128,7,
8016_3#91,7,
14566_8#7,7,
15191_5#30,7,
15191_7#6,7,
11893_1#87,7,
23584_8#65,7,
11861_1#95,7,
21903_8#206,7,
21127_1#25,7,
7622_4#21,7,
19787_5#62,7,
13414_3#25,7,
11826_3#81,7,
14672_3#66,7,
21903_8#315,7,
11861_5#87,7,
11860_4#75,7,
14672_3#72,7,
15873_6#50,7,
11822_8#35,7,
22695_3#256,7,
15873_8#25,7,
12378_4#24,7,
7622_3#92,7,
21903_6#178,7,
6551_7#19,7,
16453_2#51,7,
13224_7#21,7,
21946_6#102,7,
13414_3#35,7,
13710_1#10,7,
7622_4#41,7,
15191_7#18,7,
6952_7#8,7,
22695_3#290,7,
12299_2#49,7,
22841_4#66,7,
11657_2#35,7,
22276_1#175,7,
9953_7#62,7,
6512_6#1,7,
6925_2#76,7,
15608_2#23,7,
14672_3#20,7,
15191_7#14,7,
15191_7#51,7,
15682_2#43,7,
12274_6#62,7,
13415_6#24,7,
15682_1#60,7,
13710_2#63,7,
12274_4#84,7,
13091_4#22,7,
24820_2#145,7,
13415_1#80,7,
21903_8#79,7,
21946_6#150,7,
7622_3#74,7,
6512_1#20,7,
12299_2#6,7,
22984_8#24,7,
13091_4#77,7,
13414_3#31,7,
21903_8#211,7,
21903_8#82,7,
15191_7#60,7,
15191_6#68,7,
22695_3#138,7,
15940_2#63,7,
12291_4#36,7,
11826_3#77,7,
16453_3#4,7,
14723_6#62,7,
15608_2#70,7,
14672_3#46,7,
13091_2#21,7,
14520_8#31,7,
13091_4#12,7,
12299_2#35,7,
15841_5#20,7,
21903_8#302,7,
7622_2#31,7,
12299_2#75,7,
22709_8#298,7,
19787_6#34,7,
15608_3#56,7,
6512_5#19,7,
12274_4#80,7,
17138_3#90,7,
15191_7#56,7,
11861_4#11,7,
22695_3#155,7,
14913_2#17,7,
9950_2#80,7,
6593_2#18,7,
21903_8#355,7,
16404_8#57,7,
9953_7#60,7,
15873_3#58,7,
22841_1#122,7,
17175_4#90,7,
15191_5#20,7,
11860_4#5,7,
23495_7#78,7,
13091_4#45,7,
23584_8#143,7,
10050_2#87,7,
6952_4#14,7,
21903_8#130,7,
12274_6#22,7,
22984_8#38,7,
6569_7#13,7,
15608_4#77,7,
20427_5#72,7,
12837_3#61,7,
7622_2#41,7,
12274_5#26,7,
11860_1#74,7,
6925_2#85,7,
13091_3#48,7,
13091_4#76,7,
14673_3#61,7,
14566_5#34,7,
22695_3#194,7,
22709_8#290,7,
15873_6#66,7,
11893_1#27,7,
12299_2#81,7,
15608_2#19,7,
22695_3#226,7,
6952_7#17,7,
11860_6#49,7,
20402_4#41,7,
21485_1#74,7,
4882_5#1,7,
15874_8#64,7,
10868_6#94,7,
6999_5#16,7,
16399_8#60,7,
15940_3#66,7,
21946_6#14,7,
9221_5#83,7,
21946_6#154,7,
22695_3#221,7,
15940_4#7,7,
20427_4#35,7,
15682_1#11,7,
15608_3#18,7,
9950_1#44,7,
6925_2#94,7,
14566_8#28,7,
21946_6#305,7,
13681_1#73,7,
21946_6#217,7,
22984_8#68,7,
12274_6#95,7,
15940_4#55,7,
15191_6#52,7,
11860_1#78,7,
22695_3#321,7,
17138_5#71,7,
11860_7#1,7,
15191_6#31,7,
15682_7#15,7,
20427_5#30,7,
22695_3#218,7,
13091_3#49,7,
6512_4#9,7,
17794_7#187,7,
13682_1#19,7,
22984_8#11,7,
13091_3#42,7,
11861_2#52,7,
14673_3#52,7,
7622_2#28,7,
9221_4#28,7,
22841_2#62,7,
6512_4#1,7,
22276_1#176,7,
6470_4#8,7,
6512_3#19,7,
12378_4#7,7,
15873_6#12,7,
22709_8#297,7,
22695_3#85,7,
6999_6#10,7,
21053_8#137,7,
6486_5#2,7,
15608_3#87,7,
10050_2#34,7,
15608_5#50,7,
13414_2#6,7,
11861_3#5,7,
11826_3#35,7,
11861_1#32,7,
21053_8#60,7,
6472_5#4,7,
21127_2#91,7,
15940_2#35,7,
12299_2#68,7,
22841_3#159,7,
7622_4#2,7,
7553_6#16,7,
22841_3#179,7,
13091_4#10,7,
10208_2#10,7,
15874_8#31,7,
23495_7#48,7,
6925_2#74,7,
6999_3#8,7,
13682_1#43,7,
15940_6#21,7,
10868_6#90,7,
11860_6#58,7,
7553_6#14,7,
13682_1#39,7,
13091_4#65,7,
12378_4#37,7,
21946_6#1,7,
21523_1#125,7,
15191_7#76,7,
19084_7#153,7,
17262_1#2,7,
13091_4#71,7,
15873_7#22,7,
12274_6#64,7,
9221_5#73,7,
19787_6#19,7,
14520_8#90,7,
15191_7#75,7,
15940_4#77,7,
14672_3#92,7,
12673_6#21,7,
22027_1#29,7,
6999_1#12,7,
13682_1#68,7,
22027_1#99,7,
21053_8#111,7,
6930_8#23,7,
12291_5#16,7,
7622_4#27,7,
15940_1#72,7,
11511_7#78,7,
6999_3#15,7,
14412_1#65,7,
10050_2#59,7,
11860_1#86,7,
14723_3#33,7,
19787_6#36,7,
21946_6#136,7,
19341_1#15,7,
14673_2#19,7,
22709_8#295,7,
14672_3#7,7,
13682_1#69,7,
22695_3#273,7,
15682_1#78,7,
22276_1#185,7,
15682_6#20,7,
21946_6#184,7,
14566_8#81,7,
13414_8#43,7,
15873_6#26,7,
12378_4#31,7,
22695_3#86,7,
15191_8#69,7,
12291_5#24,7,
22027_1#157,7,
22695_3#158,7,
21903_6#169,7,
11860_5#73,7,
11658_2#77,7,
14520_8#59,7,
13091_4#11,7,
6999_7#6,7,
6512_2#9,7,
6952_7#14,7,
13682_1#7,7,
15873_7#41,7,
11860_5#76,7,
15940_7#48,7,
9221_3#11,7,
16043_2#47,7,
13681_1#9,7,
15874_8#54,7,
15191_7#1,7,
4882_8#10,7,
14672_3#32,7,
12274_5#18,7,
15873_8#4,7,
9950_3#88,7,
11826_4#51,7,
21946_6#93,7,
13091_3#37,7,
15608_2#69,7,
22695_3#175,7,
6999_6#5,7,
22695_3#193,7,
14673_4#1,7,
13091_2#92,7,
9953_7#49,7,
7622_2#5,7,
4882_8#6,7,
6512_1#19,7,
11860_6#29,7,
17175_7#6,7,
15608_4#79,7,
15682_7#58,7,
17428_8#110,7,
23495_7#16,7,
13091_4#75,7,
17794_4#75,7,
24371_8#209,7,
12299_2#15,7,
15940_1#18,7,
12274_6#87,7,
11861_2#12,7,
11860_5#63,7,
11860_8#61,7,
15873_6#19,7,
19787_6#37,7,
22695_3#222,7,
8016_3#92,7,
6570_1#7,7,
15874_8#42,7,
15940_5#35,7,
14672_3#19,7,
21999_8#8,7,
21903_8#90,7,
15873_4#80,7,
15191_8#18,7,
14520_4#57,7,
22709_8#321,7,
15940_7#5,7,
14412_3#59,7,
16404_7#77,7,
6472_8#6,7,
12274_6#27,7,
22841_4#17,7,
15940_6#50,7,
11861_1#13,7,
21903_8#182,7,
14520_8#11,7,
22695_3#69,7,
23164_8#97,7,
15191_8#35,7,
10868_6#24,7,
14566_8#48,7,
6486_6#9,7,
19646_1#72,7,
16453_3#25,7,
6999_5#3,7,
7622_4#26,7,
15940_6#7,7,
21946_6#27,7,
14566_8#47,7,
15940_4#75,7,
11657_2#20,7,
6570_1#5,7,
9262_3#69,7,
11860_8#96,7,
15873_8#24,7,
6593_2#4,7,
6999_4#3,7,
13091_3#46,7,
21946_6#363,7,
11860_7#85,7,
16453_2#67,7,
12274_5#4,7,
19341_1#48,7,
15940_7#45,7,
21946_6#13,7,
21999_8#16,7,
16404_8#49,7,
6512_4#21,7,
14520_8#66,7,
15608_4#78,7,
19787_5#53,7,
22841_4#33,7,
22027_1#134,7,
12274_4#78,7,
14520_7#94,7,
6472_8#8,7,
13091_1#90,7,
21903_6#167,7,
11861_2#47,7,
6472_7#8,7,
22695_3#125,7,
15191_8#40,7,
20427_5#51,7,
11826_3#50,7,
12291_4#85,7,
23495_7#83,7,
24820_2#316,7,
16404_8#12,7,
21903_8#284,7,
15940_2#80,7,
14672_3#52,7,
6472_8#14,7,
13091_4#14,7,
15378_2#46,7,
14566_8#29,7,
15191_6#12,7,
13710_2#30,7,
13091_4#40,7,
7553_5#71,7,
14566_8#31,7,
11861_3#28,7,
9221_5#90,7,
6930_8#7,7,
15191_5#67,7,
21903_8#49,7,
6593_2#2,7,
15940_2#78,7,
14913_5#82,7,
14566_8#4,7,
13682_1#94,7,
22695_3#62,7,
6930_8#14,7,
6470_4#2,7,
15873_7#61,7,
7553_6#12,7,
22984_8#8,7,
11893_1#11,7,
13091_1#93,7,
22709_8#350,7,
19084_8#107,7,
21946_6#106,7,
7622_3#76,7,
5159_3#10,7,
13154_2#83,7,
14566_8#83,7,
9950_3#7,7,
15277_1#7,7,
24775_1#152,7,
6952_7#21,7,
6512_2#18,7,
6470_3#15,7,
7622_5#85,7,
11860_4#40,7,
11657_1#90,7,
14566_8#38,7,
14566_8#8,7,
12291_3#66,7,
6925_1#69,7,
21946_6#299,7,
13091_3#32,7,
11657_2#27,7,
18456_1#160,8,
14410_4#76,8,
14410_5#20,8,
15531_3#51,8,
24820_2#183,8,
6949_6#63,8,
7038_5#11,8,
9716_7#78,8,
22667_8#11,8,
22841_1#169,8,
22841_1#81,8,
24820_2#151,8,
17870_8#91,8,
22841_3#37,8,
14723_2#56,8,
15531_3#7,8,
17870_7#25,8,
6972_7#66,8,
12837_2#29,8,
22667_7#133,8,
11658_1#92,8,
24820_2#186,8,
14673_6#85,8,
24775_1#244,8,
20925_3#67,8,
17870_7#37,8,
24861_1#58,8,
17966_5#45,8,
23164_8#115,8,
9716_7#88,8,
14723_1#2,8,
17870_8#67,8,
11861_2#80,8,
21999_8#101,8,
22841_3#126,8,
28042_2#233,8,
13415_6#31,8,
14936_5#79,8,
14723_4#84,8,
14410_6#3,8,
14410_5#56,8,
22114_6#61,8,
11658_2#4,8,
18090_1#9,8,
17794_7#161,8,
22841_3#48,8,
24775_1#234,8,
24820_2#182,8,
17870_8#29,8,
22027_1#97,8,
14410_6#24,8,
24820_2#143,8,
22114_6#87,8,
14410_5#34,8,
14410_7#66,8,
22841_1#43,8,
14936_4#89,8,
22841_4#79,8,
22114_6#70,8,
7068_1#51,8,
6938_4#4,8,
14936_5#43,8,
17428_8#26,8,
28042_2#282,8,
22841_4#112,8,
14673_6#15,8,
14520_6#90,8,
6949_6#76,8,
19341_2#35,8,
23164_8#145,8,
10395_5#3,8,
20925_3#18,8,
9789_2#14,8,
16288_3#39,8,
11658_1#77,8,
22841_3#130,8,
19341_1#142,8,
22841_4#118,8,
22841_2#66,8,
22841_1#143,8,
22841_1#32,8,
22841_4#101,8,
9789_5#50,8,
24820_2#329,8,
14520_6#52,8,
24820_2#191,8,
13415_7#40,8,
22841_1#51,8,
23164_8#88,8,
14410_6#75,8,
14913_3#39,8,
24371_8#125,8,
6949_6#90,8,
22667_8#75,8,
6949_7#63,8,
15378_4#41,8,
22841_2#122,8,
7068_1#55,8,
21523_1#43,8,
15531_3#10,8,
21999_8#107,8,
6949_6#89,8,
24861_1#101,8,
17428_8#54,8,
20925_3#40,8,
17870_7#26,8,
24497_7#2,8,
10050_2#54,8,
15531_5#19,8,
17870_7#12,8,
17870_7#23,8,
14410_6#63,8,
24820_2#290,8,
22841_1#89,8,
15531_4#57,8,
20402_4#72,8,
14410_6#17,8,
24861_1#55,8,
21242_6#2,8,
14723_4#23,8,
14410_6#21,8,
14723_6#29,8,
22841_1#168,8,
24775_1#238,8,
17428_8#84,8,
22841_2#167,8,
14936_5#81,8,
11791_1#60,8,
17870_7#5,8,
17870_7#8,8,
22841_4#22,8,
22841_3#105,8,
6949_7#11,8,
15378_4#46,8,
12673_6#46,8,
22114_6#23,8,
15378_2#63,8,
23164_8#82,8,
24861_1#109,8,
22841_3#135,8,
28042_2#132,8,
22841_4#54,8,
12291_6#40,8,
22114_6#86,8,
17870_7#34,8,
6949_6#66,8,
23164_8#151,8,
6949_7#43,8,
7004_3#6,8,
19341_2#14,8,
13415_8#73,8,
6949_7#16,8,
9789_2#79,8,
14723_3#70,8,
24861_1#162,8,
24861_1#84,8,
19084_7#87,8,
14723_4#13,8,
22841_2#170,8,
17870_7#17,8,
20402_4#132,8,
10050_2#41,8,
14412_2#8,8,
14913_2#27,8,
15531_5#36,8,
17870_8#30,8,
6949_7#65,8,
19084_7#73,8,
22841_4#55,8,
17870_7#33,8,
22841_4#106,8,
6972_8#60,8,
22335_7#69,8,
14410_5#19,8,
19341_1#4,8,
6631_5#6,8,
15531_5#37,8,
14723_6#24,8,
21485_1#144,8,
15531_5#24,8,
24861_1#134,8,
28042_2#185,8,
24861_1#108,8,
24371_8#261,8,
15682_3#48,8,
12290_3#14,8,
17870_7#16,8,
15531_5#8,8,
14673_6#69,8,
4948_3#9,8,
11658_1#87,8,
22841_4#96,8,
22114_6#62,8,
17870_7#31,8,
14410_5#26,8,
22841_1#48,8,
9789_3#10,8,
22841_1#96,8,
15531_5#5,8,
6630_1#18,8,
15531_2#13,8,
12291_6#12,8,
14673_6#22,8,
15531_3#54,8,
24820_2#208,8,
24820_2#272,8,
6630_2#11,8,
14723_4#72,8,
22841_1#53,8,
9716_7#50,8,
20402_4#155,8,
6949_7#20,8,
19084_7#7,8,
23164_8#121,8,
17966_5#49,8,
22667_7#164,8,
15531_3#42,8,
22667_7#141,8,
19084_8#168,8,
14673_5#48,8,
24861_1#228,8,
24775_1#321,8,
6949_6#71,8,
9262_4#33,8,
17870_7#11,8,
15531_2#66,8,
6949_7#13,8,
15531_4#61,8,
9789_2#45,8,
22667_7#144,8,
15531_6#57,8,
24820_2#169,8,
12162_1#48,8,
19084_8#46,8,
22841_1#40,8,
9789_2#25,8,
17870_7#4,8,
14673_6#44,8,
19183_3#177,8,
22114_6#79,8,
15531_5#22,8,
20925_3#78,8,
21999_8#169,8,
14723_4#27,8,
17870_8#36,8,
22114_6#2,8,
15531_5#26,8,
14723_3#73,8,
22114_6#22,8,
14410_4#6,8,
6949_7#55,8,
12290_2#26,8,
14723_2#3,8,
14936_5#13,8,
15873_5#28,8,
